C:\Users\Jule\PycharmProjects\dressCode\venv\Scripts\python.exe C:\Users\Jule\PycharmProjects\dressCode\RandomWasteAsymetry.py
Received bounds: ((0, 400), (0, 200))
Received bounds: ((200, 300), (0, 450))
Received bounds: ((300, 500), (200, 350))
Received bounds: ((450, 600), (200, 600))
gen	nevals	avg	std	min	max
1715	291   	24709.9	11185  	0  	29806.2
1716	322   	25016.6	10919.2	0  	29806.2
1717	308   	23947.9	11824.8	0  	29806.2
1718	285   	24846  	11085.6	0  	29806.2
1719	307   	24337.7	11485.7	0  	29806.2
1720	307   	24298.8	11539.5	0  	29806.2
1721	286   	24420.7	11442.4	0  	29806.2
1722	309   	24652.6	11237.7	0  	29806.2
1723	298   	25340.2	10573.2	0  	29806.2
1724	308   	24590.7	11289.4	0  	29806.2
1725	317   	24722.5	11189.3	0  	29806.2
1726	304   	24006.4	11778.5	0  	29806.2
1727	273   	25851.8	10084.5	0  	29806.2
1728	339   	24303.2	11542.3	0  	29806.2
1729	308   	25300.8	10631.9	0  	29806.2
1730	300   	24517  	11338.6	0  	29806.2
1731	276   	25636.7	10265.3	0  	29806.2
1732	292   	24898  	11029  	0  	29806.2
1733	306   	24742.1	11125.3	0  	29806.2
1734	280   	24962.6	10977.2	0  	29806.2
1735	300   	24403.7	11437  	0  	29806.2
1736	312   	24543.4	11344  	0  	29806.2
1737	285   	24689.5	11180.6	0  	29806.2
1738	295   	26277.3	9611.99	0  	29806.2
1739	314   	24852.4	11021.4	0  	29806.2
1740	300   	24569  	11291.5	0  	29806.2
1741	298   	24744.9	11124.2	0  	29806.2
1742	288   	24765.4	11130.6	0  	29806.2
1743	330   	24178.6	11571.2	0  	29806.2
1744	282   	25355.1	10574.7	0  	29806.2
1745	315   	25243.9	10690.5	0  	29806.2
1746	309   	24708.8	11185.2	0  	29806.2
1747	326   	24723.1	11189.7	0  	29806.2
1748	306   	24057  	11730.2	0  	29806.2
1749	284   	25292.5	10632.6	0  	29806.2
1750	321   	24769.7	11133  	0  	29806.2
1751	302   	24175.9	11635.8	0  	29806.2
1752	287   	25306.4	10633.6	0  	29806.2
1753	295   	24663.6	11243.5	0  	29806.2
1754	290   	24818.6	11076.2	0  	29806.2
1755	293   	26025.2	9883.54	0  	29806.2
1756	315   	24938.7	10970.2	0  	29806.2
1757	283   	25053.8	10859.7	0  	29806.2
1758	326   	25218.6	10688.2	0  	29806.2
1759	306   	24222.3	11583.9	0  	29806.2
1760	279   	25088.8	10868.3	0  	29806.2
1761	300   	24756  	11131.5	0  	29806.2
1762	303   	25313.8	10636.9	0  	29806.2
1763	312   	25057.3	10862.4	0  	29806.2
1764	305   	24582.6	11287.8	0  	29806.2
1765	283   	24833.7	11080.3	0  	29806.2
1766	315   	25300.4	10630.5	0  	29806.2
1767	298   	24764.5	11135.6	0  	29806.2
1768	306   	24393.5	11431.3	0  	29806.2
1769	293   	24036.8	11723.3	0  	29806.2
1770	303   	25413  	10510.6	0  	29806.2
1771	311   	24448.1	11387.7	0  	29806.2
1772	308   	25126.7	10805.4	0  	29806.2
1773	321   	24712.3	11187.1	0  	29806.2
1774	303   	25255.9	10693.7	0  	29806.2
1775	325   	23700.1	11999.4	0  	29806.2
1776	267   	24668  	11243.5	0  	29806.2
1777	304   	23616.8	12035.6	0  	29806.2
1778	272   	25129.8	10806.8	0  	29806.2
1779	293   	25291.7	10636.7	0  	29806.2
1780	276   	25429.9	10518.2	0  	29806.2
1781	313   	24676.9	11175.9	0  	29806.2
1782	302   	26139.2	9746.47	0  	29806.2
1783	323   	24537.7	11341.9	0  	29806.2
1784	295   	24951.1	10973.3	0  	29806.2
1785	299   	24831.7	11082.5	0  	29806.2
1786	318   	25124.4	10804.1	0  	29806.2
1787	324   	24515  	11336.4	0  	29806.2
1788	273   	25541  	10393.6	0  	29806.2
1789	320   	25604.5	10333  	0  	29806.2
1790	305   	24840.9	11083.8	0  	29806.2
1791	274   	24532.4	11340.3	0  	29806.2
1792	332   	25129.8	10807.7	0  	29806.2
1793	294   	24515  	11334.8	0  	29806.2
1794	301   	23699.9	12001.8	0  	29806.2
1795	281   	25188.6	10750  	0  	29806.2
1796	283   	23775.9	11962.6	0  	29806.2
1797	300   	24991.9	10913.2	0  	29806.2
1798	303   	24718  	11188.1	0  	29806.2
1799	292   	24659.3	11241.1	0  	29806.2
1800	315   	25074.2	10865.2	0  	29806.2
1801	301   	25430.8	10516.9	0  	29806.2
1802	310   	23999.1	11775.2	0  	29806.2
1803	299   	24646  	11237.9	0  	29806.2
1804	295   	25307.2	10633.6	0  	29806.2
1805	303   	24243.1	11590.1	0  	29806.2
1806	293   	25241.7	10695.1	0  	29806.2
1807	307   	24755.7	11127.7	0  	29806.2
1808	314   	23851.1	11857.8	0  	29806.2
1809	295   	25296.5	10633.9	0  	29806.2
1810	298   	25193.8	10751  	0  	29806.2
1811	273   	25201.1	10752.7	0  	29806.2
1812	309   	24773.7	11133.5	0  	29806.2
1813	276   	25115.5	10802.2	0  	29806.2
1814	283   	24953.3	10973.4	0  	29806.2
1815	285   	24528.5	11341  	0  	29806.2
1816	283   	25136.4	10808  	0  	29806.2
1817	289   	23867.9	11863.8	0  	29806.2
1818	288   	25104.6	10802.9	0  	29806.2
1819	318   	25661.1	10273  	0  	29806.2
1820	295   	25161.2	10744.9	0  	29806.2
1821	289   	23907.7	11820.4	0  	29806.2
1822	286   	24867.6	11022.9	0  	29806.2
1823	309   	24820.7	11079.6	0  	29806.2
1824	283   	24544.6	11344.3	0  	29806.2
1825	316   	24178.1	11636.9	0  	29806.2
1826	303   	24829.8	11079.3	0  	29806.2
1827	289   	24521.8	11338.1	0  	29806.2
1828	268   	24716.6	11187.6	0  	29806.2
1829	288   	25230.1	10689.8	0  	29806.2
1830	283   	25412.9	10512.8	0  	29806.2
1831	278   	25788.6	10145.8	0  	29806.2
1832	314   	25379.5	10578.3	0  	29806.2
1833	322   	24117.8	11684.1	0  	29806.2
1834	294   	25217.8	10688.2	0  	29806.2
1835	303   	24464.3	11392.6	0  	29806.2
1836	290   	24770.1	11132.5	0  	29806.2
1837	302   	25029.9	10852.2	0  	29806.2
1838	299   	24647.4	11236.4	0  	29806.2
1839	301   	24604.3	11293.3	0  	29806.2
1840	277   	24996.7	10913.4	0  	29806.2
1841	281   	24993.3	10913.2	0  	29806.2
1842	296   	24408.1	11438.4	0  	29806.2
1843	299   	24596  	11290.3	0  	29806.2
1844	320   	24422.8	11443.9	0  	29806.2
1845	296   	24654.2	11238.1	0  	29806.2
1846	298   	24716  	11187  	0  	29806.2
1847	294   	25372.9	10577.8	0  	29806.2
1848	287   	24179.2	11635.6	0  	29806.2
1849	304   	24952.9	10972.4	0  	29806.2
1850	314   	24684.9	11179.9	0  	29806.2
1851	300   	25378.2	10578.1	0  	29806.2
1852	279   	24939  	10970  	0  	29806.2
1853	283   	24521.4	11344.1	0  	29806.2
1854	286   	25002.3	10916.1	0  	29806.2
1855	295   	24537.5	11342.8	0  	29806.2
1856	281   	25648.1	10275.7	0  	29806.2
1857	295   	24360.1	11491.5	0  	29806.2
1858	303   	24942.5	10971  	0  	29806.2
1859	293   	24893.4	11027.5	0  	29806.2
1860	311   	24867.3	11024.9	0  	29806.2
1861	287   	24833.9	11081.4	0  	29806.2
1862	288   	24951.3	10974.7	0  	29806.2
1863	304   	24856.2	11022.9	0  	29806.2
1864	297   	24416.2	11441.1	0  	29806.2
1865	316   	24173.3	11634.6	0  	29806.2
1866	296   	24063.1	11731.1	0  	29806.2
1867	307   	24122.3	11685.1	0  	29806.2
1868	310   	24902.4	10961.1	0  	29806.2
1869	301   	25002.4	10915.3	0  	29806.2
1870	299   	24991.2	10911  	0  	29806.2
1871	292   	25297  	10631.9	0  	29806.2
1872	286   	24919.8	10964.5	0  	29806.2
1873	289   	25374.6	10576.7	0  	29806.2
1874	313   	24719.7	11188.5	0  	29806.2
1875	288   	24905.4	11032.8	0  	29806.2
1876	319   	24473  	11390.5	0  	29806.2
1877	282   	24590  	11288.3	0  	29806.2
1878	309   	24514.6	11334.9	0  	29806.2
1879	302   	24969.1	10978.7	0  	29806.2
1880	268   	25844.3	10082.1	0  	29806.2
1881	304   	24843.5	11084.8	0  	29806.2
1882	308   	24956.7	10973.9	0  	29806.2
1883	287   	25672.4	10272.9	0  	29806.2
1884	296   	24883.7	11023.5	0  	29806.2
1885	271   	24989.9	10918  	0  	29806.2
1886	301   	25654.9	10274.2	0  	29806.2
1887	297   	24469.1	11389.7	0  	29806.2
1888	305   	24870.9	11021.5	0  	29806.2
1889	297   	25282.6	10631.1	0  	29806.2
1890	289   	24175.7	11634.7	0  	29806.2
1891	290   	25382.5	10579.5	0  	29806.2
1892	295   	24783.2	11137.2	0  	29806.2
1893	314   	24277.7	11536.4	0  	29806.2
1894	266   	25811.2	10085  	0  	29806.2
1895	312   	25069.8	10863.3	0  	29806.2
1896	331   	24940.6	10968.5	0  	29806.2
1897	264   	25379.9	10579.6	0  	29806.2
1898	288   	25367.4	10578  	0  	29806.2
1899	288   	25363.2	10577.4	0  	29806.2
1900	303   	24534.2	11341.7	0  	29806.2
1901	310   	24651.6	11237  	0  	29806.2
1902	309   	24767.4	11133.2	0  	29806.2
1903	260   	25789.8	10145.9	0  	29806.2
1904	302   	25051.5	10857.2	0  	29806.2
1905	296   	24651.4	11237.3	0  	29806.2
1906	316   	24813  	11077.3	0  	29806.2
1907	335   	24519.5	11337.1	0  	29806.2
1908	318   	24249.1	11524.8	0  	29806.2
1909	296   	25058.6	10861.9	0  	29806.2
1910	306   	25377.6	10578.5	0  	29806.2
1911	276   	25016.8	10920.2	0  	29806.2
1912	301   	25019.8	10920.5	0  	29806.2
1913	277   	24820.2	11079.2	0  	29806.2
1914	312   	24244.4	11590.2	0  	29806.2
1915	287   	24972.1	10979.9	0  	29806.2
1916	310   	25715.8	10206.4	0  	29806.2
1917	302   	23939.2	11823.3	0  	29806.2
1918	319   	24087.7	11674.1	0  	29806.2
1919	302   	25427.8	10518.4	0  	29806.2
1920	305   	25116.8	10803.3	0  	29806.2
1921	288   	24581.6	11286.6	0  	29806.2
1922	281   	25364.9	10576.8	0  	29806.2
1923	314   	24719.7	11188.4	0  	29806.2
1924	313   	25357.3	10571.2	0  	29806.2
1925	316   	25241.6	10688.7	0  	29806.2
1926	313   	24529.3	11339.6	0  	29806.2
1927	288   	25277.9	10626.3	0  	29806.2
1928	320   	23929.1	11817.4	0  	29806.2
1929	278   	24736  	11131.2	0  	29806.2
1930	272   	24054.8	11727.5	0  	29806.2
1931	288   	24957.2	10975.4	0  	29806.2
1932	296   	25130.7	10805.7	0  	29806.2
1933	296   	24931.5	10969.2	0  	29806.2
1934	306   	25658.8	10268.5	0  	29806.2
1935	320   	25542.7	10392.9	0  	29806.2
1936	302   	24947  	10971.3	0  	29806.2
1937	293   	24897.1	11028.6	0  	29806.2
1938	319   	24469  	11389.3	0  	29806.2
1939	297   	24322.2	11481.4	0  	29806.2
1940	271   	25316.7	10636.3	0  	29806.2
1941	292   	24112.8	11679.8	0  	29806.2
1942	299   	24075.3	11673.4	0  	29806.2
1943	281   	25312.8	10634.5	0  	29806.2
1944	307   	25001.1	10916.3	0  	29806.2
1945	285   	25177.2	10744.7	0  	29806.2
1946	312   	25189  	10749.2	0  	29806.2
1947	298   	25374.3	10576.6	0  	29806.2
1948	292   	25023  	10921.7	0  	29806.2
1949	297   	25795.3	10148.7	0  	29806.2
1950	312   	25244.3	10691.1	0  	29806.2
1951	319   	24106.1	11679  	0  	29806.2
1952	303   	24265.3	11531.5	0  	29806.2
1953	278   	25570  	10328.3	0  	29806.2
1954	324   	25238.7	10697.5	0  	29806.2
1955	288   	24479.4	11394  	0  	29806.2
1956	288   	24577  	11285.2	0  	29806.2
1957	293   	25588.7	10329.3	0  	29806.2
1958	306   	25275.7	10625.9	0  	29806.2
1959	283   	25053.3	10857.8	0  	29806.2
1960	274   	25663.5	10271.1	0  	29806.2
1961	297   	25229.7	10688.7	0  	29806.2
1962	287   	24942.9	10971.1	0  	29806.2
1963	294   	24883.2	11023.8	0  	29806.2
1964	284   	25676.4	10274.3	0  	29806.2
1965	300   	25483.4	10454  	0  	29806.2
1966	310   	25018  	10919.8	0  	29806.2
1967	267   	26016.8	9881.97	0  	29806.2
1968	317   	24822.1	11078.9	0  	29806.2
1969	298   	23569.8	12082.2	0  	29806.2
1970	305   	24719.7	11188.3	0  	29806.2
1971	283   	24811.9	11074  	0  	29806.2
1972	274   	25174.8	10746  	0  	29806.2
1973	326   	24649.6	11237.2	0  	29806.2
1974	318   	25302.8	10631.8	0  	29806.2
1975	323   	24711.7	11185.7	0  	29806.2
1976	305   	25769.2	10143  	0  	29806.2
1977	285   	25589.3	10330.4	0  	29806.2
1978	287   	25039.5	10856.1	0  	29806.2
1979	270   	24643.5	11234.8	0  	29806.2
1980	304   	25360.4	10572.8	0  	29806.2
1981	289   	25128  	10806  	0  	29806.2
1982	276   	24947.9	10970.9	0  	29806.2
1983	306   	24821.8	11078.8	0  	29806.2
1984	277   	25086.6	10867.6	0  	29806.2
1985	289   	24953.9	10973.4	0  	29806.2
1986	284   	25481  	10453.8	0  	29806.2
1987	322   	24930.8	10969.3	0  	29806.2
1988	321   	24532.2	11339.7	0  	29806.2
1989	300   	25075.2	10863.1	0  	29806.2
1990	316   	24323.1	11488.9	0  	29806.2
1991	308   	24649.5	11237.1	0  	29806.2
1992	292   	25415.3	10510.7	0  	29806.2
1993	292   	24922.6	10972.7	0  	29806.2
1994	273   	25049  	10855.7	0  	29806.2
1995	317   	25241  	10688.3	0  	29806.2
1996	300   	24574.3	11285.7	0  	29806.2
1997	304   	24472.5	11390.5	0  	29806.2
1998	299   	24175  	11634.9	0  	29806.2
1999	304   	24733.8	11122.2	0  	29806.2
2000	319   	25182  	10746.4	0  	29806.2
2001	308   	25867.3	10015  	0  	29806.2
2002	311   	24398.6	11436.1	0  	29806.2
2003	298   	24653.6	11238.2	0  	29806.2
2004	302   	24957.1	10973.9	0  	29806.2
2005	308   	24983.4	10908.9	0  	29806.2
2006	276   	25364.4	10572.9	0  	29806.2
2007	288   	24836  	11081.5	0  	29806.2
2008	283   	25403.3	10512.7	0  	29806.2
2009	326   	25068.4	10863.7	0  	29806.2
2010	328   	24112.8	11681.4	0  	29806.2
2011	298   	24655.4	11238.8	0  	29806.2
2012	319   	24884.8	11026.4	0  	29806.2
2013	294   	24702.8	11183  	0  	29806.2
2014	325   	24797.5	11074  	0  	29806.2
2015	311   	25126.3	10803.7	0  	29806.2
2016	304   	24771.5	11132.9	0  	29806.2
2017	320   	24461  	11389.8	0  	29806.2
2018	317   	24917.7	10969.4	0  	29806.2
2019	290   	24706.8	11183.6	0  	29806.2
2020	279   	24895.3	11029.7	0  	29806.2
2021	300   	25317.6	10636.2	0  	29806.2
2022	308   	24647.9	11236.3	0  	29806.2
2023	313   	25286.5	10630.7	0  	29806.2
2024	311   	24835.2	11081.2	0  	29806.2
2025	279   	24892.1	11026.8	0  	29806.2
2026	297   	25236.9	10690.1	0  	29806.2
2027	281   	24180.8	11636.4	0  	29806.2
2028	291   	25239.7	10688  	0  	29806.2
2029	291   	24874.6	11022  	0  	29806.2
2030	301   	24836.4	11081.4	0  	29806.2
2031	314   	24712  	11185.5	0  	29806.2
2032	326   	23749  	11951.6	0  	29806.2
2033	300   	23874.5	11867.3	0  	29806.2
2034	298   	25458.3	10456  	0  	29806.2
2035	283   	24864.4	11017.8	0  	29806.2
2036	275   	24490.4	11333.4	0  	29806.2
2037	298   	24716.4	11188.2	0  	29806.2
2038	307   	24723.9	11189.8	0  	29806.2
2039	291   	25178.4	10747  	0  	29806.2
2040	295   	25383.5	10580.4	0  	29806.2
2041	307   	24525.5	11338.5	0  	29806.2
2042	322   	24348.7	11487.2	0  	29806.2
2043	296   	25494.1	10457.5	0  	29806.2
2044	292   	25238.9	10696.1	0  	29806.2
2045	304   	25278  	10627.5	0  	29806.2
2046	294   	23811.1	11910.9	0  	29806.2
2047	312   	25308  	10633.9	0  	29806.2
2048	326   	23713  	12005.1	0  	29806.2
2049	304   	24662  	11241.5	0  	29806.2
2050	305   	25191  	10749.7	0  	29806.2
2051	291   	25181.1	10746.4	0  	29806.2
2052	308   	24408.5	11440.9	0  	29806.2
2053	293   	24693.5	11182.6	0  	29806.2
2054	313   	23991.4	11774.4	0  	29806.2
2055	308   	25417.6	10512.3	0  	29806.2
2056	295   	25189.3	10749.4	0  	29806.2
2057	290   	25330.6	10570.9	0  	29806.2
2058	307   	25114.5	10805.7	0  	29806.2
2059	296   	24608.4	11224.5	0  	29806.2
2060	303   	25505.6	10461.4	0  	29806.2
2061	333   	24836.2	11081.6	0  	29806.2
2062	297   	25308  	10633.5	0  	29806.2
2063	306   	24350.8	11488.5	0  	29806.2
2064	299   	25169.8	10742.1	0  	29806.2
2065	275   	24924.9	10967.6	0  	29806.2
2066	337   	24835.1	11080.8	0  	29806.2
2067	335   	24979.9	10908  	0  	29806.2
2068	306   	25247.4	10691.2	0  	29806.2
2069	292   	25392.2	10508  	0  	29806.2
2070	291   	25196.7	10752.4	0  	29806.2
2071	300   	25116.9	10802.1	0  	29806.2
2072	287   	24596.4	11290.7	0  	29806.2
2073	295   	23973.5	11767.7	0  	29806.2
2074	310   	24276.6	11534.4	0  	29806.2
2075	284   	24862.8	11019.1	0  	29806.2
2076	296   	24401.8	11436.9	0  	29806.2
2077	296   	24568.9	11283.7	0  	29806.2
2078	320   	24980.5	10908.4	0  	29806.2
2079	305   	25253  	10692.9	0  	29806.2
2080	305   	26196.9	9677.8 	0  	29806.2
2081	297   	25126.8	10804.8	0  	29806.2
2082	315   	25019.6	10920.4	0  	29806.2
2083	311   	24487.6	11336.9	0  	29806.2
2084	309   	24900.9	11030  	0  	29806.2
2085	302   	24402.7	11437.5	0  	29806.2
2086	315   	25054.5	10858.5	0  	29806.2
2087	282   	25641.9	10270.7	0  	29806.2
2088	318   	25289.1	10635.8	0  	29806.2
2089	286   	25235.9	10686.4	0  	29806.2
2090	327   	25047.1	10858.9	0  	29806.2
2091	303   	24924.5	10968  	0  	29806.2
2092	317   	24161.5	11629.3	0  	29806.2
2093	330   	24753.1	11131  	0  	29806.2
2094	301   	24238.2	11587.4	0  	29806.2
2095	307   	24645.9	11235.1	0  	29806.2
2096	278   	24502  	11332.6	0  	29806.2
2097	279   	25707.5	10202.9	0  	29806.2
2098	300   	25296.3	10630  	0  	29806.2
2099	292   	25532.9	10391.8	0  	29806.2
2100	280   	25286.9	10636.6	0  	29806.2
2101	288   	24771.5	11134.3	0  	29806.2
2102	315   	25172.2	10743.8	0  	29806.2
2103	295   	23854.5	11856.4	0  	29806.2
2104	289   	24962.3	10976.3	0  	29806.2
2105	279   	24648.2	11235.8	0  	29806.2
2106	303   	25011.8	10917.6	0  	29806.2
2107	285   	24471.4	11389.1	0  	29806.2
2108	303   	24036.3	11722.2	0  	29806.2
2109	322   	24960.7	10975.4	0  	29806.2
2110	304   	24559.7	11290.4	0  	29806.2
2111	299   	25117.5	10803.5	0  	29806.2
2112	313   	24035.2	11721  	0  	29806.2
2113	321   	24067  	11733  	0  	29806.2
2114	291   	26178.9	9675.51	0  	29806.2
2115	281   	25788.4	10146  	0  	29806.2
2116	293   	25456.9	10449.7	0  	29806.2
2117	313   	24938  	10973.5	0  	29806.2
2118	314   	24226.7	11583.2	0  	29806.2
2119	296   	25834.2	10080.1	0  	29806.2
2120	301   	25185.1	10749.7	0  	29806.2
2121	298   	25243.5	10690.2	0  	29806.2
2122	271   	25922.5	9944.4 	0  	29806.2
2123	284   	25405  	10508.7	0  	29806.2
2124	272   	24877.8	11022.8	0  	29806.2
2125	284   	25048.7	10855.8	0  	29806.2
2126	301   	24972.2	10906.8	0  	29806.2
2127	315   	24525  	11338.3	0  	29806.2
2128	298   	25238.6	10691.6	0  	29806.2
2129	300   	24431.7	11382.9	0  	29806.2
2130	325   	24037.8	11732.3	0  	29806.2
2131	320   	23849.6	11859.2	0  	29806.2
2132	308   	25545.7	10394.1	0  	29806.2
2133	314   	25059  	10861.3	0  	29806.2
2134	314   	25659  	10272.7	0  	29806.2
2135	266   	24365.2	11493.7	0  	29806.2
2136	296   	24900.1	11030.2	0  	29806.2
2137	281   	25034.2	10855.9	0  	29806.2
2138	321   	25058.4	10858.2	0  	29806.2
2139	324   	25045.4	10865.7	0  	29806.2
2140	317   	23821.1	11912.1	0  	29806.2
2141	323   	24653.1	11237.7	0  	29806.2
2142	297   	25075.6	10863.2	0  	29806.2
2143	296   	25063.9	10862.3	0  	29806.2
2144	283   	24953.9	10973.5	0  	29806.2
2145	305   	25315.6	10636.4	0  	29806.2
